"http://www.imdb.com/title/tt0844471","Haneureseo Eumsigi Naerindamyeon","Cloudy with a Chance of Meatballs","A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know, that things are about to take a turn for the worst.","7.0","164297","2009-09-19"
"http://www.imdb.com/title/tt0852863","Phineas and Ferb","","","8.0","22994","2010-09-02"
"http://www.imdb.com/title/tt0865482","Katt Williams: The Pimp Chronicles Pt. 1","","","7.8","1326","2006-09-27"
"http://www.imdb.com/title/tt0887912","The Hurt Locker","","During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.","7.6","354343","2010-08-12"
"http://www.imdb.com/title/tt0887912","The Hurt Locker","","During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.","7.6","354343","2010-08-12"
"http://www.imdb.com/title/tt0892769","How to Train Your Dragon","","A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.","8.1","528599","2010-03-23"
"http://www.imdb.com/title/tt0914387","Damages","","A law school graduate becomes the prot?g?e of a successful high-stakes litigator.","8.1","25083","2008-06-12"
"http://www.imdb.com/title/tt0914798","The Boy in the Striped Pyjamas","","","7.8","146066","2008-09-14"
"http://www.imdb.com/title/tt0942385","Tropic Thunder","","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","7.0","323467","2008-07-11"
"http://www.imdb.com/title/tt0942385","Tropic Thunder","","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","7.0","323467","2008-07-11"
"http://www.imdb.com/title/tt0942385","Tropic Thunder","","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","7.0","323467","2008-07-11"
"http://www.imdb.com/title/tt0945513","Source Code","","A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete.","7.5","407989","2011-04-03"
"http://www.imdb.com/title/tt0945513","Source Code","","A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete.","7.5","407989","2011-04-03"
"http://www.imdb.com/title/tt0974962","End Day","","","5.9","385","2013-05-02"
"http://www.imdb.com/title/tt0988045","Sherlock Holmes","","Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.","7.6","504753","2009-12-25"
"http://www.imdb.com/title/tt0988824","Naruto: Shipp?den","","","8.5","51501","2013-07-24"
"http://www.imdb.com/title/tt1045658","Silver Linings Playbook","","After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.","7.8","567642","2012-10-05"
"http://www.imdb.com/title/tt1051904","Goosebumps","","A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware.","6.3","58351","2016-03-06"
"http://www.imdb.com/title/tt1064899","Queen of the South","","Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas she looks to become the country's reigning drug smuggler and to avenge her lover's murder.","7.7","4226","2016-07-24"
